t,DSP,TJP1,JCAD,RhoA,RhoC,delta
35.8,1.0,0.0,0.0,0.7849250000000001,0.33650199999999997,-0.4484230000000001
35.9,1.0,0.0,0.0,0.785822,0.346331,-0.439491
36.0,1.0,0.0,0.0,0.784741,0.345849,-0.438892
36.1,1.0,0.0,0.0,0.79033,0.341278,-0.44905199999999995
36.2,1.0,0.0,0.0,0.788462,0.335858,-0.452604
36.3,1.0,0.0,0.0,0.785977,0.33564,-0.45033700000000004
36.4,1.0,0.0,0.0,0.787936,0.334926,-0.45300999999999997
36.5,1.0,0.0,0.0,0.790881,0.332393,-0.45848799999999995
36.6,1.0,0.0,0.0,0.79001,0.334477,-0.45553299999999997
36.7,1.0,0.0,0.0,0.788161,0.336949,-0.451212
36.8,1.000001,0.0,0.0,0.7847419999999999,0.338321,-0.44642099999999996
36.9,0.9999990000000001,0.0,0.0,0.7807930000000001,0.332875,-0.4479180000000001
37.0,1.0,0.0,0.0,0.7776270000000001,0.336055,-0.4415720000000001
37.1,1.0,0.0,0.0,0.7798719999999999,0.335365,-0.4445069999999999
37.2,1.0,0.0,0.0,0.789074,0.333913,-0.45516100000000004
37.3,1.0,0.0,0.0,0.794235,0.335681,-0.458554
37.4,1.0,0.0,0.0,0.7932239999999999,0.33624200000000004,-0.4569819999999999
37.5,1.0,0.0,0.0,0.7933380000000001,0.339677,-0.4536610000000001
37.6,1.0,0.0,0.0,0.7896099999999999,0.345632,-0.44397799999999993
37.7,1.0,0.0,0.0,0.787832,0.344008,-0.443824
37.8,1.0,0.0,0.0,0.792076,0.34273,-0.449346
37.9,1.0,0.0,0.0,0.7957930000000001,0.342371,-0.4534220000000001
38.0,0.9999990000000001,0.0,0.0,0.799883,0.33527300000000004,-0.46460999999999997
38.1,1.000001,0.0,0.0,0.795442,0.33681300000000003,-0.45862899999999995
38.2,1.0,0.0,0.0,0.794945,0.33305399999999996,-0.46189100000000005
38.3,1.0,0.0,0.0,0.7932459999999999,0.333361,-0.4598849999999999
38.4,1.0000010000000001,0.0,0.0,0.792234,0.331833,-0.460401
38.5,1.0,0.0,0.0,0.79671,0.32581499999999997,-0.47089500000000006
38.6,1.0,0.0,0.0,0.804083,0.328395,-0.475688
38.7,1.0,0.0,0.0,0.802471,0.330894,-0.471577
38.8,1.0,0.0,0.0,0.790891,0.334998,-0.455893
38.9,1.0,0.0,0.0,0.792081,0.330285,-0.46179600000000004
39.0,0.9999990000000001,0.0,0.0,0.791679,0.328186,-0.46349300000000004
39.1,1.0000010000000001,0.0,0.0,0.792513,0.332704,-0.459809
39.2,0.9999990000000001,0.0,0.0,0.793598,0.33409500000000003,-0.459503
39.3,1.0,0.0,0.0,0.794937,0.33238500000000004,-0.46255199999999996
39.4,1.000001,0.0,0.0,0.7948089999999999,0.328029,-0.46677999999999986
39.5,1.0,0.0,0.0,0.801698,0.328149,-0.473549
39.6,1.0,0.0,0.0,0.798996,0.332707,-0.46628900000000006
39.7,1.0000010000000001,0.0,0.0,0.791232,0.33583799999999997,-0.4553940000000001
39.8,1.0,0.0,0.0,0.791944,0.33697,-0.454974
39.9,1.0,0.0,0.0,0.792076,0.336308,-0.455768
40.0,0.9999990000000001,0.0,0.0,0.7887740000000001,0.329566,-0.45920800000000006
40.1,1.0,0.0,0.0,0.78834,0.336943,-0.45139700000000005
40.2,1.0,0.0,0.0,0.795623,0.337506,-0.458117
40.3,1.0,0.0,0.0,0.794883,0.33455100000000004,-0.46033199999999996
40.4,1.0,0.0,0.0,0.797016,0.33562000000000003,-0.4613959999999999
40.5,1.0,0.0,0.0,0.794285,0.337473,-0.456812
40.6,1.0000010000000001,0.0,0.0,0.7927470000000001,0.34628899999999996,-0.44645800000000013
40.7,1.0,0.0,0.0,0.792033,0.342222,-0.44981099999999996
40.8,1.0,0.0,0.0,0.790874,0.339484,-0.45138999999999996
40.9,1.0000010000000001,0.0,0.0,0.792414,0.33537300000000003,-0.4570409999999999
41.0,1.0000010000000001,0.0,0.0,0.791212,0.336415,-0.454797
41.1,1.0,0.0,0.0,0.790054,0.341109,-0.44894500000000004
41.2,1.0,0.0,0.0,0.794967,0.339503,-0.455464
41.3,0.9999999999999999,0.0,0.0,0.7937989999999999,0.33506800000000003,-0.4587309999999999
41.4,1.0,0.0,0.0,0.789102,0.339513,-0.44958899999999996
41.5,0.999999,0.0,0.0,0.7902579999999999,0.341551,-0.4487069999999999
41.6,1.0,0.0,0.0,0.791956,0.33641299999999996,-0.45554300000000003
41.7,1.0,0.0,0.0,0.7909029999999999,0.32999599999999996,-0.46090699999999996
41.8,1.000001,0.0,0.0,0.793577,0.32828599999999997,-0.465291
41.9,1.0,0.0,0.0,0.793535,0.328171,-0.465364
42.0,1.0000010000000001,0.0,0.0,0.794544,0.32743,-0.46711400000000003
42.1,1.0,0.0,0.0,0.7954479999999999,0.330162,-0.4652859999999999
42.2,1.0,0.0,0.0,0.7910619999999999,0.32975299999999996,-0.46130899999999997
42.3,1.0,0.0,0.0,0.790154,0.329364,-0.46079000000000003
42.4,1.0,0.0,0.0,0.786757,0.329755,-0.457002
42.5,1.0,0.0,0.0,0.78461,0.332446,-0.452164
42.6,0.9999999999999999,0.0,0.0,0.7854239999999999,0.338374,-0.4470499999999999
42.7,0.999999,0.0,0.0,0.7918449999999999,0.34096899999999997,-0.45087599999999994
42.8,1.0,0.0,0.0,0.79181,0.33494,-0.45687
42.9,1.0,0.0,0.0,0.7890980000000001,0.32995399999999997,-0.4591440000000001
43.0,1.0,0.0,0.0,0.7919700000000001,0.33510799999999996,-0.4568620000000001
43.1,1.0000010000000001,0.0,0.0,0.792441,0.34039200000000003,-0.4520489999999999
43.2,1.0,0.0,0.0,0.784327,0.34213099999999996,-0.44219600000000003
43.3,1.0,0.0,0.0,0.785358,0.33858200000000005,-0.44677599999999995
43.4,1.0,0.0,0.0,0.785724,0.335638,-0.450086
43.5,1.0,0.0,0.0,0.779423,0.335148,-0.444275
43.6,1.000001,0.0,0.0,0.7810199999999999,0.333511,-0.44750899999999993
43.7,1.0,0.0,0.0,0.782831,0.337158,-0.44567300000000004
43.8,1.000001,0.0,0.0,0.787187,0.33785,-0.449337
43.9,1.0000010000000001,0.0,0.0,0.7881290000000001,0.336941,-0.4511880000000001
44.0,1.000001,0.0,0.0,0.789472,0.338905,-0.45056699999999994
44.1,1.0,0.0,0.0,0.7942980000000001,0.335423,-0.45887500000000003
44.2,0.9999999999999999,0.0,0.0,0.7918,0.32943199999999995,-0.462368
44.3,0.999999,0.0,0.0,0.790373,0.335514,-0.454859
44.4,0.9999990000000001,0.0,0.0,0.7918040000000001,0.33947099999999997,-0.4523330000000001
44.5,1.0,0.0,0.0,0.7876770000000001,0.34300600000000003,-0.44467100000000004
44.6,1.0,0.0,0.0,0.788567,0.343956,-0.44461100000000003
44.7,1.0,0.0,0.0,0.7880199999999999,0.346769,-0.44125099999999995
44.8,1.000001,0.0,0.0,0.788341,0.346032,-0.44230899999999995
44.9,1.000001,0.0,0.0,0.789192,0.34884899999999996,-0.44034300000000004
45.0,1.0,0.0,0.0,0.787628,0.344995,-0.442633
45.1,1.0,0.0,0.0,0.7821600000000001,0.344496,-0.43766400000000005
45.2,1.0,0.0,0.0,0.7821250000000001,0.34878699999999996,-0.4333380000000001
45.3,1.0,0.0,0.0,0.785525,0.344569,-0.440956
45.4,1.0,0.0,0.0,0.7881689999999999,0.345824,-0.4423449999999999
45.5,0.9999990000000001,0.0,0.0,0.7859550000000001,0.348584,-0.43737100000000007
45.6,1.0,0.0,0.0,0.789676,0.346225,-0.44345100000000004
45.7,1.0,0.0,0.0,0.7889109999999999,0.343972,-0.4449389999999999
45.8,1.0,0.0,0.0,0.782253,0.344557,-0.437696
45.9,1.0,0.0,0.0,0.783505,0.348583,-0.43492200000000003
46.0,1.0,0.0,0.0,0.77982,0.348904,-0.43091599999999997
46.1,1.0,0.0,0.0,0.777452,0.347207,-0.43024500000000004
46.2,0.999999,0.0,0.0,0.780173,0.342866,-0.437307
46.3,1.0,0.0,0.0,0.787355,0.34264300000000003,-0.444712
46.4,1.0,0.0,0.0,0.786313,0.34499199999999997,-0.4413210000000001
46.5,1.0,0.0,0.0,0.788206,0.344648,-0.44355799999999995
46.6,0.999999,0.0,0.0,0.793371,0.343009,-0.45036200000000004
46.7,0.9999990000000001,0.0,0.0,0.7914950000000001,0.341055,-0.45044000000000006
46.8,1.0,0.0,0.0,0.790297,0.333438,-0.456859
46.9,1.0,0.0,0.0,0.796355,0.336241,-0.460114
47.0,1.0,0.0,0.0,0.8012009999999999,0.33716599999999997,-0.464035
47.1,1.0,0.0,0.0,0.7957259999999999,0.336764,-0.4589619999999999
47.2,0.9999990000000001,0.0,0.0,0.7903960000000001,0.334148,-0.4562480000000001
47.3,1.0,0.0,0.0,0.79153,0.330194,-0.46133599999999997
47.4,1.0,0.0,0.0,0.794075,0.3292,-0.464875
47.5,1.0,0.0,0.0,0.801025,0.32031200000000004,-0.48071299999999995
47.6,1.0,0.0,0.0,0.804128,0.315879,-0.48824899999999993
47.7,0.9999999999999999,0.0,0.0,0.799146,0.31781,-0.48133600000000004
47.8,1.0,0.0,0.0,0.797472,0.31986800000000004,-0.4776039999999999
47.9,0.9999999999999999,0.0,0.0,0.796604,0.323212,-0.473392
48.0,1.0,0.0,0.0,0.796444,0.325797,-0.47064700000000004
48.1,1.0,0.0,0.0,0.7959040000000001,0.329603,-0.4663010000000001
48.2,0.999999,0.0,0.0,0.790359,0.33257000000000003,-0.457789
48.3,1.0,0.0,0.0,0.793028,0.332101,-0.460927
48.4,1.0,0.0,0.0,0.7927770000000001,0.334518,-0.4582590000000001
48.5,1.000001,0.0,0.0,0.794071,0.329627,-0.46444399999999997
48.6,0.9999990000000001,0.0,0.0,0.792338,0.33058299999999996,-0.461755
48.7,0.9999990000000001,0.0,0.0,0.794112,0.33333999999999997,-0.46077200000000007
48.8,1.0,0.0,0.0,0.797028,0.33375900000000003,-0.46326899999999993
48.9,0.9999990000000001,0.0,0.0,0.796761,0.333912,-0.46284900000000007
49.0,1.000001,0.0,0.0,0.7964589999999999,0.3336,-0.4628589999999999
49.1,1.0,0.0,0.0,0.794801,0.32830800000000004,-0.46649299999999994
49.2,1.0,0.0,0.0,0.793521,0.329618,-0.463903
49.3,1.0,0.0,0.0,0.794516,0.33270500000000003,-0.46181099999999997
49.4,1.0,0.0,0.0,0.798423,0.332065,-0.466358
49.5,1.0000010000000001,0.0,0.0,0.796685,0.33048299999999997,-0.466202
49.6,1.0,0.0,0.0,0.798518,0.326986,-0.47153199999999995
49.7,1.0,0.0,0.0,0.795026,0.32562100000000005,-0.46940499999999996
49.8,1.0,0.0,0.0,0.7943899999999999,0.326769,-0.46762099999999995
49.9,1.0,0.0,0.0,0.7927759999999999,0.331167,-0.46160899999999994
