t,DSP,TJP1,JCAD,RhoA,RhoC,delta
36.6,0.0,1.0,1.0,0.249425,0.9309000000000001,0.681475
36.7,0.0,0.999999,0.999999,0.247729,0.928749,0.6810200000000001
36.8,0.0,0.9999990000000001,0.9999990000000001,0.255716,0.927713,0.671997
36.9,0.0,1.0,1.0,0.256808,0.923153,0.666345
37.0,0.0,1.0,1.0,0.26015,0.924753,0.664603
37.1,0.0,1.0,1.0,0.265827,0.926995,0.661168
37.2,0.0,1.0,1.0,0.263795,0.9289510000000001,0.6651560000000001
37.3,0.0,1.0,1.0,0.254784,0.926022,0.671238
37.4,0.0,1.0,1.0,0.254213,0.926297,0.672084
37.5,0.0,1.0,1.0,0.255753,0.9249930000000001,0.6692400000000001
37.6,0.0,1.0,1.0,0.25814,0.922933,0.664793
37.7,0.0,1.0,1.0,0.26009899999999997,0.9253739999999999,0.665275
37.8,0.0,1.0,1.0,0.266386,0.921347,0.654961
37.9,0.0,0.999999,0.999999,0.267849,0.923167,0.655318
