DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,p3_name,p3_value,perturbation,exp_name,type,delta,phenotype
0.43625699999999995,0.548018,0.5083629999999999,0.614922,0.5486620000000001,$DSP_recruitment,0.4,$TJP1_recruitment,0.6000000000000001,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,0.10655900000000007,Normal
0.452643,0.63293,0.5220480000000001,0.6081230000000001,0.542905,$DSP_recruitment,0.4,$TJP1_recruitment,0.6000000000000001,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,0.08607500000000001,Normal
0.44549999999999995,0.6611239999999999,0.5183019999999998,0.6155689999999999,0.5464519999999999,$DSP_recruitment,0.4,$TJP1_recruitment,0.6000000000000001,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,0.0972670000000001,Normal
0.437575,0.003601,0.451502,0.521668,0.5972120000000001,$DSP_recruitment,0.4,$TJP1_recruitment,0.8,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,0.070166,Normal
0.44343,0.289862,0.46771100000000004,0.598074,0.6244930000000001,$DSP_recruitment,0.4,$TJP1_recruitment,0.8,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,0.13036299999999995,Normal
0.446926,0.43022900000000003,0.4974460000000001,0.6150980000000001,0.6116760000000001,$DSP_recruitment,0.4,$TJP1_recruitment,0.8,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,0.11765200000000003,Normal
0.44746,0.53844,0.49732400000000004,0.6355280000000001,0.604994,$DSP_recruitment,0.4,$TJP1_recruitment,0.8,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,0.13820400000000005,Normal
0.446664,0.611954,0.497519,0.6517590000000001,0.611662,$DSP_recruitment,0.4,$TJP1_recruitment,0.8,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,0.1542400000000001,Normal
0.443629,0.662511,0.5010450000000001,0.660126,0.618782,$DSP_recruitment,0.4,$TJP1_recruitment,0.8,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,0.15908099999999992,Normal
0.447074,0.002399,0.44141700000000006,0.548829,0.673947,$DSP_recruitment,0.4,$TJP1_recruitment,1.0,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,0.10741199999999995,Normal
