DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,perturbation,exp_name,delta,phenotype
,0.500601,0.39907200000000004,0.6798489999999999,0.502799,$RhoC_amp,7.5,N/A,,DSP,DSP_Sweep,0.2807769999999999,Hyper
,0.491599,0.391644,0.687388,0.506001,$RhoC_amp,10.0,N/A,,DSP,DSP_Sweep,0.295744,Hyper
,0.4934,0.39439500000000005,0.689451,0.49119999999999997,$RhoC_amp,12.5,N/A,,DSP,DSP_Sweep,0.295056,Hyper
,0.500401,0.394531,0.6825,0.49400099999999997,$RhoC_amp,15.0,N/A,,DSP,DSP_Sweep,0.287969,Hyper
,0.4854,0.3945,0.68043,0.4984,$RhoC_amp,17.5,N/A,,DSP,DSP_Sweep,0.28592999999999996,Hyper
,0.503201,0.390676,0.689758,0.497201,$RhoC_amp,20.0,N/A,,DSP,DSP_Sweep,0.29908199999999996,Hyper
,0.502,0.38658000000000003,0.7055429999999999,0.517199,$RhoC_amp,22.5,N/A,,DSP,DSP_Sweep,0.3189629999999999,Hyper
,0.49239999999999995,0.38224199999999997,0.696429,0.509799,$RhoC_amp,25.0,N/A,,DSP,DSP_Sweep,0.314187,Hyper
,0.507201,0.39990899999999996,0.6998599999999999,0.5068,$RhoC_amp,27.5,N/A,,DSP,DSP_Sweep,0.29995099999999997,Hyper
,0.507,0.39445699999999995,0.7199260000000001,0.49,$RhoC_decay,0.05,N/A,,DSP,DSP_Sweep,0.3254690000000001,Hyper
,0.496401,0.407458,0.6840579999999999,0.494602,$RhoC_decay,0.15000000000000002,N/A,,DSP,DSP_Sweep,0.27659999999999996,Hyper
,0.5045999999999999,0.397483,0.668966,0.498,$RhoC_decay,0.25000000000000006,N/A,,DSP,DSP_Sweep,0.271483,Hyper
,0.5,0.389593,0.654028,0.491598,$RhoC_decay,0.3500000000000001,N/A,,DSP,DSP_Sweep,0.26443500000000003,Hyper
,0.5084,0.39821799999999996,0.639408,0.4992,$RhoC_decay,0.45000000000000007,N/A,,DSP,DSP_Sweep,0.24119000000000002,Normal
,0.5002,0.415654,0.605488,0.493,$RhoC_decay,0.55,N/A,,DSP,DSP_Sweep,0.189834,Normal
,0.49360000000000004,0.404636,0.603313,0.5152,$RhoC_decay,0.6500000000000001,N/A,,DSP,DSP_Sweep,0.198677,Normal
,0.5088010000000001,0.4102910000000001,0.598231,0.510202,$RhoC_decay,0.7500000000000001,N/A,,DSP,DSP_Sweep,0.18793999999999988,Normal
,0.5062,0.414728,0.578608,0.5108,$RhoC_decay,0.8500000000000002,N/A,,DSP,DSP_Sweep,0.16388000000000003,Normal
,0.5087999999999999,0.422501,0.556933,0.49760099999999996,$RhoC_decay,0.9500000000000002,N/A,,DSP,DSP_Sweep,0.134432,Normal
0.495199,0.505801,0.804978,0.303431,,$RhoA_antagonistic,1.0,N/A,,TJP1,TJP1_Sweep,-0.501547,Failed
0.486001,0.501201,0.731037,0.35913500000000004,,$RhoA_antagonistic,2.0,N/A,,TJP1,TJP1_Sweep,-0.371902,Failed
0.49699999999999994,0.49739999999999995,0.6853989999999999,0.39303400000000005,,$RhoA_antagonistic,3.0,N/A,,TJP1,TJP1_Sweep,-0.2923649999999998,Failed
0.49640000000000006,0.485201,0.639202,0.43039200000000005,,$RhoA_antagonistic,4.0,N/A,,TJP1,TJP1_Sweep,-0.20881,Normal
0.514,0.5168010000000001,0.616353,0.44415000000000004,,$RhoA_antagonistic,5.0,N/A,,TJP1,TJP1_Sweep,-0.172203,Normal
0.495599,0.505599,0.5801569999999999,0.471779,,$RhoA_antagonistic,6.0,N/A,,TJP1,TJP1_Sweep,-0.10837799999999992,Normal
0.490401,0.48880099999999993,0.5394760000000001,0.503888,,$RhoA_antagonistic,7.0,N/A,,TJP1,TJP1_Sweep,-0.035588000000000064,Normal
