DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,perturbation,exp_name,type,delta,phenotype
0.49460000000000004,0.4978,0.565696,0.477731,,$RhoA_amp,15.0,$RhoA_antagonistic,7.0,TJP1,Escape_Threshold_RhoA,2D,-0.08796499999999996,Normal
0.4988,0.503,0.5329459999999999,0.513589,,$RhoA_amp,15.0,$RhoA_antagonistic,9.0,TJP1,Escape_Threshold_RhoA,2D,-0.019356999999999958,Normal
0.5005999999999999,0.505401,0.49827999999999995,0.52904,,$RhoA_amp,15.0,$RhoA_antagonistic,11.0,TJP1,Escape_Threshold_RhoA,2D,0.03076000000000001,Normal
0.505601,0.49199999999999994,0.46652099999999996,0.5509879999999999,,$RhoA_amp,15.0,$RhoA_antagonistic,13.0,TJP1,Escape_Threshold_RhoA,2D,0.08446699999999996,Normal
0.5128,0.48959800000000003,0.461979,0.5669109999999999,,$RhoA_amp,15.0,$RhoA_antagonistic,15.0,TJP1,Escape_Threshold_RhoA,2D,0.10493199999999997,Normal
0.512,0.492399,0.8051459999999999,0.303321,,$RhoA_amp,20.0,$RhoA_antagonistic,1.0,TJP1,Escape_Threshold_RhoA,2D,-0.501825,Failed
0.502399,0.4906,0.687334,0.38707,,$RhoA_amp,20.0,$RhoA_antagonistic,3.0,TJP1,Escape_Threshold_RhoA,2D,-0.300264,Failed
0.4947999999999999,0.506999,0.619876,0.439905,,$RhoA_amp,20.0,$RhoA_antagonistic,5.0,TJP1,Escape_Threshold_RhoA,2D,-0.179971,Normal
0.5024000000000001,0.49839999999999995,0.564736,0.48993699999999996,,$RhoA_amp,20.0,$RhoA_antagonistic,7.0,TJP1,Escape_Threshold_RhoA,2D,-0.07479900000000006,Normal
0.5054,0.5074,0.533476,0.5099100000000001,,$RhoA_amp,20.0,$RhoA_antagonistic,9.0,TJP1,Escape_Threshold_RhoA,2D,-0.023565999999999865,Normal
0.49700000000000005,0.498402,0.507652,0.527204,,$RhoA_amp,20.0,$RhoA_antagonistic,11.0,TJP1,Escape_Threshold_RhoA,2D,0.019552000000000014,Normal
0.505799,0.495199,0.487254,0.5334030000000001,,$RhoA_amp,20.0,$RhoA_antagonistic,13.0,TJP1,Escape_Threshold_RhoA,2D,0.04614900000000005,Normal
0.5058,0.506201,0.470272,0.553355,,$RhoA_amp,20.0,$RhoA_antagonistic,15.0,TJP1,Escape_Threshold_RhoA,2D,0.08308300000000002,Normal
0.5128,0.498,0.817619,0.31389600000000006,,$RhoA_amp,25.0,$RhoA_antagonistic,1.0,TJP1,Escape_Threshold_RhoA,2D,-0.5037229999999999,Failed
0.507999,0.501799,0.700543,0.388598,,$RhoA_amp,25.0,$RhoA_antagonistic,3.0,TJP1,Escape_Threshold_RhoA,2D,-0.31194500000000003,Failed
0.490801,0.5094000000000001,0.6148480000000001,0.446873,,$RhoA_amp,25.0,$RhoA_antagonistic,5.0,TJP1,Escape_Threshold_RhoA,2D,-0.16797500000000004,Normal
0.5115999999999999,0.506001,0.575194,0.479295,,$RhoA_amp,25.0,$RhoA_antagonistic,7.0,TJP1,Escape_Threshold_RhoA,2D,-0.09589899999999996,Normal
0.500598,0.5099980000000001,0.5422239999999999,0.49732600000000005,,$RhoA_amp,25.0,$RhoA_antagonistic,9.0,TJP1,Escape_Threshold_RhoA,2D,-0.04489799999999988,Normal
0.4938,0.49420000000000003,0.503377,0.523277,,$RhoA_amp,25.0,$RhoA_antagonistic,11.0,TJP1,Escape_Threshold_RhoA,2D,0.01990000000000003,Normal
0.5052000000000001,0.49040000000000006,0.485665,0.543695,,$RhoA_amp,25.0,$RhoA_antagonistic,13.0,TJP1,Escape_Threshold_RhoA,2D,0.058030000000000026,Normal
