t,DSP,TJP1,JCAD,RhoA,RhoC,perturbation,delta,phenotype
24.0,1.0,1.0,1.0,0.802134,0.807136,WT,0.005001999999999951,Normal
24.1,0.999999,0.999999,0.999999,0.811072,0.805136,WT,-0.005936000000000052,Normal
24.2,1.0,1.0,1.0,0.8173060000000001,0.801848,WT,-0.015458000000000083,Normal
24.3,1.000001,1.000001,1.000001,0.810395,0.80735,WT,-0.0030449999999999644,Normal
24.4,1.0,1.0,1.0,0.8047279999999999,0.8069519999999999,WT,0.0022240000000000038,Normal
24.5,1.0,1.0,1.0,0.812395,0.8114439999999999,WT,-0.0009510000000000352,Normal
24.6,1.000001,1.000001,1.000001,0.808886,0.804977,WT,-0.00390899999999994,Normal
24.7,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.80682,0.812184,WT,0.005364000000000035,Normal
24.8,1.000001,1.000001,1.000001,0.8042529999999999,0.814643,WT,0.010390000000000121,Normal
24.9,1.0,1.0,1.0,0.806349,0.808678,WT,0.0023290000000000255,Normal
25.0,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.806996,0.810438,WT,0.003441999999999945,Normal
25.1,1.0,1.0,1.0,0.810376,0.81019,WT,-0.00018600000000001948,Normal
25.2,0.999999,0.999999,0.999999,0.812396,0.80714,WT,-0.005256000000000038,Normal
25.3,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.811898,0.798308,WT,-0.013589999999999991,Normal
25.4,1.0,1.0,1.0,0.813538,0.809779,WT,-0.003758999999999957,Normal
25.5,1.0,1.0,1.0,0.810742,0.814001,WT,0.003259000000000012,Normal
25.6,0.999999,0.999999,0.999999,0.807567,0.807408,WT,-0.00015900000000002024,Normal
25.7,1.0,1.0,1.0,0.812081,0.807706,WT,-0.004375000000000018,Normal
25.8,1.0,1.0,1.0,0.8081659999999999,0.8039810000000001,WT,-0.004184999999999883,Normal
25.9,1.000001,1.000001,1.000001,0.811537,0.804603,WT,-0.006933999999999996,Normal
26.0,1.0,1.0,1.0,0.80774,0.820154,WT,0.012414000000000036,Normal
26.1,1.0,1.0,1.0,0.808568,0.817777,WT,0.009209000000000023,Normal
26.2,1.0,1.0,1.0,0.808053,0.814851,WT,0.006797999999999971,Normal
26.3,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.8099590000000001,0.808897,WT,-0.0010620000000001184,Normal
26.4,1.0,1.0,1.0,0.803627,0.810483,WT,0.006855999999999973,Normal
26.5,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.804325,0.810693,WT,0.00636800000000004,Normal
26.6,1.000001,1.000001,1.000001,0.8011250000000001,0.8038160000000001,WT,0.002690999999999999,Normal
26.7,1.0,1.0,1.0,0.806162,0.803419,WT,-0.002743000000000051,Normal
26.8,1.0,1.0,1.0,0.810221,0.803049,WT,-0.007171999999999956,Normal
26.9,0.999999,0.999999,0.999999,0.803675,0.810522,WT,0.0068469999999999365,Normal
27.0,1.0,1.0,1.0,0.807417,0.8091969999999999,WT,0.0017799999999998928,Normal
27.1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.810182,0.812809,WT,0.002627000000000046,Normal
27.2,1.0,1.0,1.0,0.814919,0.808573,WT,-0.006345999999999963,Normal
27.3,1.0,1.0,1.0,0.812073,0.811586,WT,-0.0004870000000000152,Normal
27.4,1.0,1.0,1.0,0.813812,0.818028,WT,0.0042159999999999975,Normal
27.5,1.0,1.0,1.0,0.812001,0.813872,WT,0.001871000000000067,Normal
27.6,0.9999990000000001,0.9999990000000001,0.9999990000000001,0.808171,0.8055680000000001,WT,-0.002602999999999911,Normal
27.7,1.0,1.0,1.0,0.811142,0.7989120000000001,WT,-0.012229999999999963,Normal
27.8,0.999999,0.999999,0.999999,0.815896,0.800773,WT,-0.015122999999999998,Normal
27.9,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.814752,0.802162,WT,-0.01258999999999999,Normal
28.0,1.0,1.0,1.0,0.8145870000000001,0.80966,WT,-0.004927000000000015,Normal
28.1,1.0,1.0,1.0,0.8099019999999999,0.814465,WT,0.004563000000000095,Normal
28.2,1.0000010000000001,1.0000010000000001,1.0000010000000001,0.809073,0.810272,WT,0.00119899999999995,Normal
28.3,1.0,1.0,1.0,0.812533,0.803016,WT,-0.009516999999999998,Normal
28.4,0.999999,0.999999,0.999999,0.817477,0.804189,WT,-0.013287999999999967,Normal
28.5,0.999999,0.999999,0.999999,0.812954,0.807147,WT,-0.005807000000000007,Normal
