step,time,perturbation,id,extension,stiffness,tension,activation,classification
1200,120.0,DSP_JCAD_DKO,8,0.1576,1.0,0.782,0.834,lateral
1200,120.0,DSP_JCAD_DKO,9,0.1882,1.0,0.8126,0.834,lateral
1200,120.0,DSP_JCAD_DKO,10,0.1882,1.0,0.8126,0.834,lateral
1200,120.0,DSP_JCAD_DKO,11,0.1576,1.0,0.782,0.834,lateral
1200,120.0,DSP_JCAD_DKO,12,0.103,1.0,0.7274,0.834,lateral
1200,120.0,DSP_JCAD_DKO,13,0.1092,1.0,0.6729,0.85,lateral
1200,120.0,DSP_JCAD_DKO,14,0.1527,1.0,0.6555,0.866,polar
1200,120.0,DSP_JCAD_DKO,15,0.1527,1.0,0.6555,0.866,polar
1200,120.0,DSP_JCAD_DKO,16,0.1092,1.0,0.6729,0.85,lateral
1200,120.0,DSP_JCAD_DKO,17,0.103,1.0,0.7274,0.834,lateral
1200,120.0,DSP_JCAD_DKO,18,0.1576,1.0,0.782,0.834,lateral
1200,120.0,DSP_JCAD_DKO,19,0.1882,1.0,0.8126,0.834,lateral
1300,130.0,DSP_JCAD_DKO,0,0.2017,1.0,0.8284,0.833,lateral
1300,130.0,DSP_JCAD_DKO,1,0.1701,1.0,0.7968,0.833,lateral
1300,130.0,DSP_JCAD_DKO,2,0.1126,1.0,0.7393,0.833,lateral
1300,130.0,DSP_JCAD_DKO,3,0.1143,1.0,0.6798,0.849,lateral
1300,130.0,DSP_JCAD_DKO,4,0.1545,1.0,0.6587,0.866,polar
1300,130.0,DSP_JCAD_DKO,5,0.1545,1.0,0.6587,0.866,polar
1300,130.0,DSP_JCAD_DKO,6,0.1143,1.0,0.6798,0.849,lateral
1300,130.0,DSP_JCAD_DKO,7,0.1126,1.0,0.7393,0.833,lateral
1300,130.0,DSP_JCAD_DKO,8,0.1701,1.0,0.7968,0.833,lateral
1300,130.0,DSP_JCAD_DKO,9,0.2017,1.0,0.8284,0.833,lateral
1300,130.0,DSP_JCAD_DKO,10,0.2017,1.0,0.8284,0.833,lateral
1300,130.0,DSP_JCAD_DKO,11,0.1701,1.0,0.7968,0.833,lateral
1300,130.0,DSP_JCAD_DKO,12,0.1126,1.0,0.7393,0.833,lateral
1300,130.0,DSP_JCAD_DKO,13,0.1143,1.0,0.6798,0.849,lateral
1300,130.0,DSP_JCAD_DKO,14,0.1545,1.0,0.6587,0.866,polar
1300,130.0,DSP_JCAD_DKO,15,0.1545,1.0,0.6587,0.866,polar
1300,130.0,DSP_JCAD_DKO,16,0.1143,1.0,0.6798,0.849,lateral
1300,130.0,DSP_JCAD_DKO,17,0.1126,1.0,0.7393,0.833,lateral
1300,130.0,DSP_JCAD_DKO,18,0.1701,1.0,0.7968,0.833,lateral
1300,130.0,DSP_JCAD_DKO,19,0.2017,1.0,0.8284,0.833,lateral
1400,140.0,DSP_JCAD_DKO,0,0.2179,1.0,0.8462,0.833,lateral
1400,140.0,DSP_JCAD_DKO,1,0.1868,1.0,0.8152,0.833,lateral
1400,140.0,DSP_JCAD_DKO,2,0.1298,1.0,0.7582,0.833,lateral
1400,140.0,DSP_JCAD_DKO,3,0.1311,1.0,0.6979,0.849,lateral
1400,140.0,DSP_JCAD_DKO,4,0.1701,1.0,0.6755,0.865,polar
1400,140.0,DSP_JCAD_DKO,5,0.1701,1.0,0.6755,0.865,polar
1400,140.0,DSP_JCAD_DKO,6,0.1311,1.0,0.6979,0.849,lateral
1400,140.0,DSP_JCAD_DKO,7,0.1298,1.0,0.7582,0.833,lateral
1400,140.0,DSP_JCAD_DKO,8,0.1868,1.0,0.8152,0.833,lateral
1400,140.0,DSP_JCAD_DKO,9,0.2179,1.0,0.8462,0.833,lateral
1400,140.0,DSP_JCAD_DKO,10,0.2179,1.0,0.8462,0.833,lateral
1400,140.0,DSP_JCAD_DKO,11,0.1868,1.0,0.8152,0.833,lateral
1400,140.0,DSP_JCAD_DKO,12,0.1298,1.0,0.7582,0.833,lateral
1400,140.0,DSP_JCAD_DKO,13,0.1311,1.0,0.6979,0.849,lateral
1400,140.0,DSP_JCAD_DKO,14,0.1701,1.0,0.6755,0.865,polar
1400,140.0,DSP_JCAD_DKO,15,0.1701,1.0,0.6755,0.865,polar
1400,140.0,DSP_JCAD_DKO,16,0.1311,1.0,0.6979,0.849,lateral
1400,140.0,DSP_JCAD_DKO,17,0.1298,1.0,0.7582,0.833,lateral
1400,140.0,DSP_JCAD_DKO,18,0.1868,1.0,0.8152,0.833,lateral
1400,140.0,DSP_JCAD_DKO,19,0.2179,1.0,0.8462,0.833,lateral
1500,150.0,DSP_JCAD_DKO,0,0.2289,1.0,0.8583,0.832,lateral
1500,150.0,DSP_JCAD_DKO,1,0.1961,1.0,0.8256,0.832,lateral
1500,150.0,DSP_JCAD_DKO,2,0.1418,1.0,0.7639,0.834,lateral
1500,150.0,DSP_JCAD_DKO,3,0.1398,1.0,0.7002,0.851,polar
1500,150.0,DSP_JCAD_DKO,4,0.1715,1.0,0.6776,0.865,polar
1500,150.0,DSP_JCAD_DKO,5,0.1715,1.0,0.6776,0.865,polar
1500,150.0,DSP_JCAD_DKO,6,0.1398,1.0,0.7002,0.851,polar
1500,150.0,DSP_JCAD_DKO,7,0.1418,1.0,0.7639,0.834,lateral
1500,150.0,DSP_JCAD_DKO,8,0.1961,1.0,0.8256,0.832,lateral
1500,150.0,DSP_JCAD_DKO,9,0.2289,1.0,0.8583,0.832,lateral
1500,150.0,DSP_JCAD_DKO,10,0.2289,1.0,0.8583,0.832,lateral
1500,150.0,DSP_JCAD_DKO,11,0.1961,1.0,0.8256,0.832,lateral
1500,150.0,DSP_JCAD_DKO,12,0.1418,1.0,0.7639,0.834,lateral
1500,150.0,DSP_JCAD_DKO,13,0.1398,1.0,0.7002,0.851,polar
1500,150.0,DSP_JCAD_DKO,14,0.1715,1.0,0.6776,0.865,polar
1500,150.0,DSP_JCAD_DKO,15,0.1715,1.0,0.6776,0.865,polar
1500,150.0,DSP_JCAD_DKO,16,0.1398,1.0,0.7002,0.851,polar
1500,150.0,DSP_JCAD_DKO,17,0.1418,1.0,0.7639,0.834,lateral
1500,150.0,DSP_JCAD_DKO,18,0.1961,1.0,0.8256,0.832,lateral
1500,150.0,DSP_JCAD_DKO,19,0.2289,1.0,0.8583,0.832,lateral
1600,160.0,DSP_JCAD_DKO,0,0.2363,1.0,0.8666,0.832,lateral
1600,160.0,DSP_JCAD_DKO,1,0.2035,1.0,0.8338,0.832,lateral
1600,160.0,DSP_JCAD_DKO,2,0.1648,1.0,0.772,0.838,lateral
1600,160.0,DSP_JCAD_DKO,3,0.1617,1.0,0.707,0.855,polar
1600,160.0,DSP_JCAD_DKO,4,0.1764,1.0,0.6831,0.865,polar
1600,160.0,DSP_JCAD_DKO,5,0.1764,1.0,0.6831,0.865,polar
1600,160.0,DSP_JCAD_DKO,6,0.1617,1.0,0.707,0.855,polar
1600,160.0,DSP_JCAD_DKO,7,0.1648,1.0,0.772,0.838,lateral
1600,160.0,DSP_JCAD_DKO,8,0.2035,1.0,0.8338,0.832,lateral
1600,160.0,DSP_JCAD_DKO,9,0.2363,1.0,0.8666,0.832,lateral
1600,160.0,DSP_JCAD_DKO,10,0.2363,1.0,0.8666,0.832,lateral
1600,160.0,DSP_JCAD_DKO,11,0.2035,1.0,0.8338,0.832,lateral
1600,160.0,DSP_JCAD_DKO,12,0.1648,1.0,0.772,0.838,lateral
1600,160.0,DSP_JCAD_DKO,13,0.1617,1.0,0.707,0.855,polar
1600,160.0,DSP_JCAD_DKO,14,0.1764,1.0,0.6831,0.865,polar
1600,160.0,DSP_JCAD_DKO,15,0.1764,1.0,0.6831,0.865,polar
1600,160.0,DSP_JCAD_DKO,16,0.1617,1.0,0.707,0.855,polar
1600,160.0,DSP_JCAD_DKO,17,0.1648,1.0,0.772,0.838,lateral
1600,160.0,DSP_JCAD_DKO,18,0.2035,1.0,0.8338,0.832,lateral
1600,160.0,DSP_JCAD_DKO,19,0.2363,1.0,0.8666,0.832,lateral
1700,170.0,DSP_JCAD_DKO,0,0.2381,1.0,0.869,0.832,lateral
1700,170.0,DSP_JCAD_DKO,1,0.2044,1.0,0.8353,0.832,lateral
1700,170.0,DSP_JCAD_DKO,2,0.1743,1.0,0.7708,0.841,lateral
1700,170.0,DSP_JCAD_DKO,3,0.166,1.0,0.7005,0.858,polar
1700,170.0,DSP_JCAD_DKO,4,0.1655,1.0,0.6725,0.865,polar
1700,170.0,DSP_JCAD_DKO,5,0.1655,1.0,0.6725,0.865,polar
1700,170.0,DSP_JCAD_DKO,6,0.166,1.0,0.7005,0.858,polar
1700,170.0,DSP_JCAD_DKO,7,0.1743,1.0,0.7708,0.841,lateral
1700,170.0,DSP_JCAD_DKO,8,0.2044,1.0,0.8353,0.832,lateral
1700,170.0,DSP_JCAD_DKO,9,0.2381,1.0,0.869,0.832,lateral
1700,170.0,DSP_JCAD_DKO,10,0.2381,1.0,0.869,0.832,lateral
1700,170.0,DSP_JCAD_DKO,11,0.2044,1.0,0.8353,0.832,lateral
1700,170.0,DSP_JCAD_DKO,12,0.1743,1.0,0.7708,0.841,lateral
1700,170.0,DSP_JCAD_DKO,13,0.166,1.0,0.7005,0.858,polar
1700,170.0,DSP_JCAD_DKO,14,0.1655,1.0,0.6725,0.865,polar
1700,170.0,DSP_JCAD_DKO,15,0.1655,1.0,0.6725,0.865,polar
1700,170.0,DSP_JCAD_DKO,16,0.166,1.0,0.7005,0.858,polar
1700,170.0,DSP_JCAD_DKO,17,0.1743,1.0,0.7708,0.841,lateral
1700,170.0,DSP_JCAD_DKO,18,0.2044,1.0,0.8353,0.832,lateral
1700,170.0,DSP_JCAD_DKO,19,0.2381,1.0,0.869,0.832,lateral
1800,180.0,DSP_JCAD_DKO,0,0.244,1.0,0.8753,0.832,lateral
1800,180.0,DSP_JCAD_DKO,1,0.2105,1.0,0.8419,0.832,lateral
1800,180.0,DSP_JCAD_DKO,2,0.1882,1.0,0.7771,0.843,lateral
1800,180.0,DSP_JCAD_DKO,3,0.1779,1.0,0.7047,0.86,polar
1800,180.0,DSP_JCAD_DKO,4,0.1674,1.0,0.6746,0.865,polar
1800,180.0,DSP_JCAD_DKO,5,0.1674,1.0,0.6746,0.865,polar
1800,180.0,DSP_JCAD_DKO,6,0.1779,1.0,0.7047,0.86,polar
1800,180.0,DSP_JCAD_DKO,7,0.1882,1.0,0.7771,0.843,lateral
1800,180.0,DSP_JCAD_DKO,8,0.2105,1.0,0.8419,0.832,lateral
1800,180.0,DSP_JCAD_DKO,9,0.244,1.0,0.8753,0.832,lateral
1800,180.0,DSP_JCAD_DKO,10,0.244,1.0,0.8753,0.832,lateral
1800,180.0,DSP_JCAD_DKO,11,0.2105,1.0,0.8419,0.832,lateral
1800,180.0,DSP_JCAD_DKO,12,0.1882,1.0,0.7771,0.843,lateral
1800,180.0,DSP_JCAD_DKO,13,0.1779,1.0,0.7047,0.86,polar
1800,180.0,DSP_JCAD_DKO,14,0.1674,1.0,0.6746,0.865,polar
1800,180.0,DSP_JCAD_DKO,15,0.1674,1.0,0.6746,0.865,polar
1800,180.0,DSP_JCAD_DKO,16,0.1779,1.0,0.7047,0.86,polar
1800,180.0,DSP_JCAD_DKO,17,0.1882,1.0,0.7771,0.843,lateral
1800,180.0,DSP_JCAD_DKO,18,0.2105,1.0,0.8419,0.832,lateral
1800,180.0,DSP_JCAD_DKO,19,0.244,1.0,0.8753,0.832,lateral
1900,190.0,DSP_JCAD_DKO,0,0.2496,1.0,0.8811,0.832,lateral
1900,190.0,DSP_JCAD_DKO,1,0.2161,1.0,0.8477,0.832,lateral
1900,190.0,DSP_JCAD_DKO,2,0.1987,1.0,0.7822,0.845,lateral
1900,190.0,DSP_JCAD_DKO,3,0.1862,1.0,0.7076,0.861,polar
1900,190.0,DSP_JCAD_DKO,4,0.1678,1.0,0.6753,0.865,polar
1900,190.0,DSP_JCAD_DKO,5,0.1678,1.0,0.6753,0.865,polar
1900,190.0,DSP_JCAD_DKO,6,0.1862,1.0,0.7076,0.861,polar
1900,190.0,DSP_JCAD_DKO,7,0.1987,1.0,0.7822,0.845,lateral
1900,190.0,DSP_JCAD_DKO,8,0.2161,1.0,0.8477,0.832,lateral
1900,190.0,DSP_JCAD_DKO,9,0.2496,1.0,0.8811,0.832,lateral
1900,190.0,DSP_JCAD_DKO,10,0.2496,1.0,0.8811,0.832,lateral
1900,190.0,DSP_JCAD_DKO,11,0.2161,1.0,0.8477,0.832,lateral
1900,190.0,DSP_JCAD_DKO,12,0.1987,1.0,0.7822,0.845,lateral
1900,190.0,DSP_JCAD_DKO,13,0.1862,1.0,0.7076,0.861,polar
1900,190.0,DSP_JCAD_DKO,14,0.1678,1.0,0.6753,0.865,polar
1900,190.0,DSP_JCAD_DKO,15,0.1678,1.0,0.6753,0.865,polar
1900,190.0,DSP_JCAD_DKO,16,0.1862,1.0,0.7076,0.861,polar
1900,190.0,DSP_JCAD_DKO,17,0.1987,1.0,0.7822,0.845,lateral
1900,190.0,DSP_JCAD_DKO,18,0.2161,1.0,0.8477,0.832,lateral
1900,190.0,DSP_JCAD_DKO,19,0.2496,1.0,0.8811,0.832,lateral
1999,199.9,DSP_JCAD_DKO,0,0.2564,1.0,0.8882,0.832,lateral
1999,199.9,DSP_JCAD_DKO,1,0.2234,1.0,0.8552,0.832,lateral
1999,199.9,DSP_JCAD_DKO,2,0.2104,1.0,0.79,0.846,lateral
1999,199.9,DSP_JCAD_DKO,3,0.1969,1.0,0.7143,0.862,polar
1999,199.9,DSP_JCAD_DKO,4,0.1731,1.0,0.6807,0.865,polar
1999,199.9,DSP_JCAD_DKO,5,0.1731,1.0,0.6807,0.865,polar
1999,199.9,DSP_JCAD_DKO,6,0.1969,1.0,0.7143,0.862,polar
1999,199.9,DSP_JCAD_DKO,7,0.2104,1.0,0.79,0.846,lateral
1999,199.9,DSP_JCAD_DKO,8,0.2234,1.0,0.8552,0.832,lateral
1999,199.9,DSP_JCAD_DKO,9,0.2564,1.0,0.8882,0.832,lateral
1999,199.9,DSP_JCAD_DKO,10,0.2564,1.0,0.8882,0.832,lateral
1999,199.9,DSP_JCAD_DKO,11,0.2234,1.0,0.8552,0.832,lateral
1999,199.9,DSP_JCAD_DKO,12,0.2104,1.0,0.79,0.846,lateral
1999,199.9,DSP_JCAD_DKO,13,0.1969,1.0,0.7143,0.862,polar
1999,199.9,DSP_JCAD_DKO,14,0.1731,1.0,0.6807,0.865,polar
1999,199.9,DSP_JCAD_DKO,15,0.1731,1.0,0.6807,0.865,polar
1999,199.9,DSP_JCAD_DKO,16,0.1969,1.0,0.7143,0.862,polar
1999,199.9,DSP_JCAD_DKO,17,0.2104,1.0,0.79,0.846,lateral
1999,199.9,DSP_JCAD_DKO,18,0.2234,1.0,0.8552,0.832,lateral
1999,199.9,DSP_JCAD_DKO,19,0.2564,1.0,0.8882,0.832,lateral
0,0.0,TJP1_JCAD_DKO,0,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,1,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,2,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,3,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,4,0.0,1.0,0.1877,0.949,polar
0,0.0,TJP1_JCAD_DKO,5,0.0,1.0,0.1877,0.949,polar
0,0.0,TJP1_JCAD_DKO,6,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,7,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,8,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,9,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,10,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,11,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,12,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,13,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,14,0.0,1.0,0.1877,0.949,polar
0,0.0,TJP1_JCAD_DKO,15,0.0,1.0,0.1877,0.949,polar
0,0.0,TJP1_JCAD_DKO,16,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,17,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,18,0.0,1.0,0.1877,0.95,lateral
0,0.0,TJP1_JCAD_DKO,19,0.0,1.0,0.1877,0.95,lateral
100,10.0,TJP1_JCAD_DKO,0,0.0224,1.0,0.3364,0.916,lateral
100,10.0,TJP1_JCAD_DKO,1,0.0125,1.0,0.3265,0.916,lateral
100,10.0,TJP1_JCAD_DKO,2,0.0041,1.0,0.3181,0.916,lateral
100,10.0,TJP1_JCAD_DKO,3,-0.0132,1.0,0.3249,0.91,lateral
100,10.0,TJP1_JCAD_DKO,4,-0.0248,1.0,0.3404,0.902,polar
100,10.0,TJP1_JCAD_DKO,5,-0.0248,1.0,0.3404,0.902,polar
100,10.0,TJP1_JCAD_DKO,6,-0.0132,1.0,0.3249,0.91,lateral
100,10.0,TJP1_JCAD_DKO,7,0.0041,1.0,0.3181,0.916,lateral
100,10.0,TJP1_JCAD_DKO,8,0.0125,1.0,0.3265,0.916,lateral
100,10.0,TJP1_JCAD_DKO,9,0.0224,1.0,0.3364,0.916,lateral
100,10.0,TJP1_JCAD_DKO,10,0.0224,1.0,0.3364,0.916,lateral
100,10.0,TJP1_JCAD_DKO,11,0.0125,1.0,0.3265,0.916,lateral
100,10.0,TJP1_JCAD_DKO,12,0.0041,1.0,0.3181,0.916,lateral
100,10.0,TJP1_JCAD_DKO,13,-0.0132,1.0,0.3249,0.91,lateral
100,10.0,TJP1_JCAD_DKO,14,-0.0248,1.0,0.3404,0.902,polar
100,10.0,TJP1_JCAD_DKO,15,-0.0248,1.0,0.3404,0.902,polar
100,10.0,TJP1_JCAD_DKO,16,-0.0132,1.0,0.3249,0.91,lateral
100,10.0,TJP1_JCAD_DKO,17,0.0041,1.0,0.3181,0.916,lateral
100,10.0,TJP1_JCAD_DKO,18,0.0125,1.0,0.3265,0.916,lateral
100,10.0,TJP1_JCAD_DKO,19,0.0224,1.0,0.3364,0.916,lateral
200,20.0,TJP1_JCAD_DKO,0,0.0481,1.0,0.4526,0.892,lateral
200,20.0,TJP1_JCAD_DKO,1,0.0348,1.0,0.4393,0.892,lateral
200,20.0,TJP1_JCAD_DKO,2,0.0215,1.0,0.426,0.892,lateral
200,20.0,TJP1_JCAD_DKO,3,-0.0229,1.0,0.4303,0.879,lateral
200,20.0,TJP1_JCAD_DKO,4,-0.0591,1.0,0.4463,0.865,polar
200,20.0,TJP1_JCAD_DKO,5,-0.0591,1.0,0.4463,0.865,polar
200,20.0,TJP1_JCAD_DKO,6,-0.0229,1.0,0.4303,0.879,lateral
200,20.0,TJP1_JCAD_DKO,7,0.0215,1.0,0.426,0.892,lateral
200,20.0,TJP1_JCAD_DKO,8,0.0348,1.0,0.4393,0.892,lateral
200,20.0,TJP1_JCAD_DKO,9,0.0481,1.0,0.4526,0.892,lateral
200,20.0,TJP1_JCAD_DKO,10,0.0481,1.0,0.4526,0.892,lateral
200,20.0,TJP1_JCAD_DKO,11,0.0348,1.0,0.4393,0.892,lateral
200,20.0,TJP1_JCAD_DKO,12,0.0215,1.0,0.426,0.892,lateral
200,20.0,TJP1_JCAD_DKO,13,-0.0229,1.0,0.4303,0.879,lateral
200,20.0,TJP1_JCAD_DKO,14,-0.0591,1.0,0.4463,0.865,polar
200,20.0,TJP1_JCAD_DKO,15,-0.0591,1.0,0.4463,0.865,polar
200,20.0,TJP1_JCAD_DKO,16,-0.0229,1.0,0.4303,0.879,lateral
200,20.0,TJP1_JCAD_DKO,17,0.0215,1.0,0.426,0.892,lateral
200,20.0,TJP1_JCAD_DKO,18,0.0348,1.0,0.4393,0.892,lateral
200,20.0,TJP1_JCAD_DKO,19,0.0481,1.0,0.4526,0.892,lateral
300,30.0,TJP1_JCAD_DKO,0,0.0746,1.0,0.5439,0.875,lateral
300,30.0,TJP1_JCAD_DKO,1,0.0572,1.0,0.5265,0.875,lateral
300,30.0,TJP1_JCAD_DKO,2,0.0372,1.0,0.5066,0.875,lateral
300,30.0,TJP1_JCAD_DKO,3,-0.0328,1.0,0.5054,0.856,lateral
300,30.0,TJP1_JCAD_DKO,4,-0.0905,1.0,0.5197,0.837,polar
300,30.0,TJP1_JCAD_DKO,5,-0.0905,1.0,0.5197,0.837,polar
300,30.0,TJP1_JCAD_DKO,6,-0.0328,1.0,0.5054,0.856,lateral
300,30.0,TJP1_JCAD_DKO,7,0.0372,1.0,0.5066,0.875,lateral
300,30.0,TJP1_JCAD_DKO,8,0.0572,1.0,0.5265,0.875,lateral
300,30.0,TJP1_JCAD_DKO,9,0.0746,1.0,0.5439,0.875,lateral
300,30.0,TJP1_JCAD_DKO,10,0.0746,1.0,0.5439,0.875,lateral
300,30.0,TJP1_JCAD_DKO,11,0.0572,1.0,0.5265,0.875,lateral
300,30.0,TJP1_JCAD_DKO,12,0.0372,1.0,0.5066,0.875,lateral
300,30.0,TJP1_JCAD_DKO,13,-0.0328,1.0,0.5054,0.856,lateral
300,30.0,TJP1_JCAD_DKO,14,-0.0905,1.0,0.5197,0.837,polar
300,30.0,TJP1_JCAD_DKO,15,-0.0905,1.0,0.5197,0.837,polar
300,30.0,TJP1_JCAD_DKO,16,-0.0328,1.0,0.5054,0.856,lateral
300,30.0,TJP1_JCAD_DKO,17,0.0372,1.0,0.5066,0.875,lateral
300,30.0,TJP1_JCAD_DKO,18,0.0572,1.0,0.5265,0.875,lateral
300,30.0,TJP1_JCAD_DKO,19,0.0746,1.0,0.5439,0.875,lateral
400,40.0,TJP1_JCAD_DKO,0,0.1016,1.0,0.6175,0.862,lateral
400,40.0,TJP1_JCAD_DKO,1,0.0805,1.0,0.5964,0.862,lateral
400,40.0,TJP1_JCAD_DKO,2,0.0539,1.0,0.5698,0.862,lateral
400,40.0,TJP1_JCAD_DKO,3,-0.0379,1.0,0.562,0.84,lateral
400,40.0,TJP1_JCAD_DKO,4,-0.1131,1.0,0.5736,0.817,polar
400,40.0,TJP1_JCAD_DKO,5,-0.1131,1.0,0.5736,0.817,polar
400,40.0,TJP1_JCAD_DKO,6,-0.0379,1.0,0.562,0.84,lateral
400,40.0,TJP1_JCAD_DKO,7,0.0539,1.0,0.5698,0.862,lateral
400,40.0,TJP1_JCAD_DKO,8,0.0805,1.0,0.5964,0.862,lateral
400,40.0,TJP1_JCAD_DKO,9,0.1016,1.0,0.6175,0.862,lateral
400,40.0,TJP1_JCAD_DKO,10,0.1016,1.0,0.6175,0.862,lateral
400,40.0,TJP1_JCAD_DKO,11,0.0805,1.0,0.5964,0.862,lateral
400,40.0,TJP1_JCAD_DKO,12,0.0539,1.0,0.5698,0.862,lateral
400,40.0,TJP1_JCAD_DKO,13,-0.0379,1.0,0.562,0.84,lateral
400,40.0,TJP1_JCAD_DKO,14,-0.1131,1.0,0.5736,0.817,polar
400,40.0,TJP1_JCAD_DKO,15,-0.1131,1.0,0.5736,0.817,polar
400,40.0,TJP1_JCAD_DKO,16,-0.0379,1.0,0.562,0.84,lateral
400,40.0,TJP1_JCAD_DKO,17,0.0539,1.0,0.5698,0.862,lateral
400,40.0,TJP1_JCAD_DKO,18,0.0805,1.0,0.5964,0.862,lateral
400,40.0,TJP1_JCAD_DKO,19,0.1016,1.0,0.6175,0.862,lateral
500,50.0,TJP1_JCAD_DKO,0,0.1225,1.0,0.672,0.854,lateral
500,50.0,TJP1_JCAD_DKO,1,0.0976,1.0,0.647,0.854,lateral
500,50.0,TJP1_JCAD_DKO,2,0.0639,1.0,0.6132,0.854,lateral
500,50.0,TJP1_JCAD_DKO,3,-0.0463,1.0,0.5984,0.828,lateral
500,50.0,TJP1_JCAD_DKO,4,-0.1352,1.0,0.6071,0.802,polar
500,50.0,TJP1_JCAD_DKO,5,-0.1352,1.0,0.6071,0.802,polar
500,50.0,TJP1_JCAD_DKO,6,-0.0463,1.0,0.5984,0.828,lateral
500,50.0,TJP1_JCAD_DKO,7,0.0639,1.0,0.6132,0.854,lateral
500,50.0,TJP1_JCAD_DKO,8,0.0976,1.0,0.647,0.854,lateral
500,50.0,TJP1_JCAD_DKO,9,0.1225,1.0,0.672,0.854,lateral
500,50.0,TJP1_JCAD_DKO,10,0.1225,1.0,0.672,0.854,lateral
500,50.0,TJP1_JCAD_DKO,11,0.0976,1.0,0.647,0.854,lateral
500,50.0,TJP1_JCAD_DKO,12,0.0639,1.0,0.6132,0.854,lateral
500,50.0,TJP1_JCAD_DKO,13,-0.0463,1.0,0.5984,0.828,lateral
500,50.0,TJP1_JCAD_DKO,14,-0.1352,1.0,0.6071,0.802,polar
500,50.0,TJP1_JCAD_DKO,15,-0.1352,1.0,0.6071,0.802,polar
500,50.0,TJP1_JCAD_DKO,16,-0.0463,1.0,0.5984,0.828,lateral
500,50.0,TJP1_JCAD_DKO,17,0.0639,1.0,0.6132,0.854,lateral
500,50.0,TJP1_JCAD_DKO,18,0.0976,1.0,0.647,0.854,lateral
500,50.0,TJP1_JCAD_DKO,19,0.1225,1.0,0.672,0.854,lateral
600,60.0,TJP1_JCAD_DKO,0,0.1464,1.0,0.7202,0.847,lateral
600,60.0,TJP1_JCAD_DKO,1,0.119,1.0,0.6926,0.847,lateral
600,60.0,TJP1_JCAD_DKO,2,0.0798,1.0,0.6532,0.847,lateral
600,60.0,TJP1_JCAD_DKO,3,-0.0451,1.0,0.6319,0.82,lateral
600,60.0,TJP1_JCAD_DKO,4,-0.1452,1.0,0.6372,0.792,polar
600,60.0,TJP1_JCAD_DKO,5,-0.1452,1.0,0.6372,0.792,polar
600,60.0,TJP1_JCAD_DKO,6,-0.0451,1.0,0.6319,0.82,lateral
600,60.0,TJP1_JCAD_DKO,7,0.0798,1.0,0.6532,0.847,lateral
600,60.0,TJP1_JCAD_DKO,8,0.119,1.0,0.6926,0.847,lateral
600,60.0,TJP1_JCAD_DKO,9,0.1464,1.0,0.7202,0.847,lateral
600,60.0,TJP1_JCAD_DKO,10,0.1464,1.0,0.7202,0.847,lateral
600,60.0,TJP1_JCAD_DKO,11,0.119,1.0,0.6926,0.847,lateral
600,60.0,TJP1_JCAD_DKO,12,0.0798,1.0,0.6532,0.847,lateral
600,60.0,TJP1_JCAD_DKO,13,-0.0451,1.0,0.6319,0.82,lateral
600,60.0,TJP1_JCAD_DKO,14,-0.1452,1.0,0.6372,0.792,polar
600,60.0,TJP1_JCAD_DKO,15,-0.1452,1.0,0.6372,0.792,polar
600,60.0,TJP1_JCAD_DKO,16,-0.0451,1.0,0.6319,0.82,lateral
600,60.0,TJP1_JCAD_DKO,17,0.0798,1.0,0.6532,0.847,lateral
600,60.0,TJP1_JCAD_DKO,18,0.119,1.0,0.6926,0.847,lateral
600,60.0,TJP1_JCAD_DKO,19,0.1464,1.0,0.7202,0.847,lateral
700,70.0,TJP1_JCAD_DKO,0,0.1723,1.0,0.7636,0.842,lateral
700,70.0,TJP1_JCAD_DKO,1,0.1436,1.0,0.7347,0.843,lateral
700,70.0,TJP1_JCAD_DKO,2,0.101,1.0,0.6917,0.843,lateral
700,70.0,TJP1_JCAD_DKO,3,-0.0353,1.0,0.665,0.813,lateral
700,70.0,TJP1_JCAD_DKO,4,-0.1444,1.0,0.667,0.784,polar
700,70.0,TJP1_JCAD_DKO,5,-0.1444,1.0,0.667,0.784,polar
700,70.0,TJP1_JCAD_DKO,6,-0.0353,1.0,0.665,0.813,lateral
700,70.0,TJP1_JCAD_DKO,7,0.101,1.0,0.6917,0.843,lateral
